timestamp,price,volume,market_cap,crypto,price_change,volume_change,market_cap_change,ma_10,ma_50,ma_200,ma_diff,std_10,std_50,momentum,volatility,rsi,macd
2024-04-27 01:04:34.568,63088.7509555267,23446327603.71379,1238719945079.8442,bitcoin,,,,,,,,,,,,,
2024-04-27 02:00:06.438,62593.26328372768,24830729635.96589,1233273703607.586,bitcoin,-0.0078538196476311,0.05904558085389944,-0.004396668911234247,,,,,,,,,,
2024-04-27 03:05:38.515,62934.74691761877,25636860327.58891,1239277619610.4302,bitcoin,0.005455597231657228,0.032465042447056724,0.004868275375759179,,,,,,,,,,
2024-04-27 04:05:17.681,63056.871216333006,25433015632.815624,1241925472052.4148,bitcoin,0.0019404908209783578,-0.007951234752171188,0.002136609586169236,,,,,,,,,,
2024-04-27 05:04:38.922,62999.417319530585,25275866113.656487,1240507099572.3105,bitcoin,-0.0009111441099782791,-0.0061789573610913084,-0.0011420753596109723,,,,,,,-89.33363599611766,,,
2024-04-27 06:01:48.154,62975.48077459796,24895408182.889812,1239420651108.9128,bitcoin,-0.0003799486717664946,-0.015052221318782588,-0.0008758099520529417,,,,,,,382.21749087028,,,
2024-04-27 07:04:14.889,62978.37519374921,25103217248.541424,1240096164724.4568,bitcoin,4.5961048897869006e-05,0.008347284934032029,0.0005450236890434113,,,,,,,43.62827613043919,,,
2024-04-27 08:03:59.272,62927.54516807768,23837559880.055565,1240413153986.3928,bitcoin,-0.0008071028430814975,-0.05041813389713612,0.00025561667792639575,,,,,,,-129.32604825532326,,,
2024-04-27 09:01:31.993,62974.580289400634,23926126463.858517,1239698085771.7683,bitcoin,0.0007474488508540933,0.003715421555251286,-0.000576475839784929,,,,,,,-24.837030129951017,,,
2024-04-27 10:02:55.314,62931.11352813524,23669254173.435844,1238898425593.5042,bitcoin,-0.000690227089496176,-0.010736058375796387,-0.0006450442954151203,62946.014464669744,,,,134.73009346568338,,-44.367246462723415,,,
2024-04-27 11:05:37.798,62751.432064903514,18834948947.262367,1235514334340.05,bitcoin,-0.002855208706125878,-0.20424408774143166,-0.0027315324513653705,62912.28257560743,,,,137.2264891204603,,-226.94312884569808,,,
2024-04-27 12:02:35.753,62836.04234668883,19710110724.823986,1237298791768.7961,bitcoin,0.0013483402529810284,0.04646478097774831,0.0014443032987547788,62936.560481903536,,,,86.68274236793111,,-91.50282138885086,,,
2024-04-27 13:03:46.559,62997.46409848688,23140608743.360043,1240196604688.6157,bitcoin,0.0025689356899250004,0.1740476279626122,0.0023420478053461924,62942.83219999036,,,,88.78043918675385,,22.88380908624822,,,
2024-04-27 14:05:31.532,63197.08206313354,19425256683.98073,1243827715877.1348,bitcoin,0.003168666667829445,-0.16055550225943804,0.0029278512574468785,62956.85328467041,,,,115.76311298106843,,265.9685349982974,,,
2024-04-27 15:04:41.857,63115.398772440625,20183876536.125725,1242842586034.4993,bitcoin,-0.0012925168065720527,0.0390532729881814,-0.000792014705944033,62968.45142996141,,,,125.87016671970247,,363.9667075371108,,50.7043250728878,
2024-04-27 16:03:39.566,62915.824706705556,18946660716.954136,1238874875141.4922,bitcoin,-0.00316205030177541,-0.06129723479814109,-0.0031924484545277076,62962.48582317217,,,,126.90940141227773,,79.78236001672485,,45.53134530889241,
2024-04-27 17:02:04.684,62733.44692792694,18821981244.542538,1235284868058.8318,bitcoin,-0.0028987584543126443,-0.006580551278887348,-0.002897796343032888,62937.99299658994,,,,145.73999809377594,,-264.0171705599423,,41.37695930832093,
2024-04-27 18:03:32.933,63405.5805026512,15843848015.465857,1246656348760.4102,bitcoin,0.010714118347370016,-0.15822634133907643,0.009205553306459446,62985.79653004729,,,,207.32113147193488,,208.49843951766525,,56.9622333070837,
2024-04-27 19:00:54.547,63263.61352529661,19382235230.372707,1245901903619.725,bitcoin,-0.00223902969153722,0.2233287779239539,-0.0006051749076120272,63014.699853636885,,,,224.9792389540479,,148.21475285598717,,53.713980183946276,
2024-04-27 20:01:44.957,63296.650013250604,17398088243.010105,1246378449693.1685,bitcoin,0.0005222036193170965,-0.10236935852751228,0.0003824908462366494,63051.25350214842,,,,239.1393011390242,,380.8253065450481,0.003118693794247116,54.36612111846857,
2024-04-27 21:06:49.106,63224.953736192176,18711539385.744812,1244720588649.5942,bitcoin,-0.001132702552874787,0.0754939924656608,-0.0013301425774669973,63098.60566927729,,,,219.22719009703513,,491.50680826523603,0.003206755472283335,52.632968121570464,
2024-04-27 22:04:27.611,63244.60053202888,18535115968.735134,1245338590806.5796,bitcoin,0.00031074432918809514,-0.00942858913810607,0.0004964987022957335,63139.46148781129,,,,202.2726626228633,,-160.97997062232025,0.002915316994154094,53.07443474772827,
2024-04-27 23:02:06.046,63236.31119047438,18923120996.90348,1244381250085.1301,bitcoin,-0.00013106797236084322,0.020933509605379763,-0.0007687393039265134,63163.34619701004,,,,197.69220841071805,,-27.302334822234116,0.0029688748305501758,52.850622012544335,
2024-04-28 00:01:29.181,63394.9930544734,19312082038.38308,1249495302303.4912,bitcoin,0.0025093472565320685,0.02055480391121778,0.004109714943078213,63183.13729614402,,,,210.9094500956858,,98.34304122279718,0.003206303076657018,56.62168700480142,
2024-04-28 01:00:54.381,63570.90432010746,17126040222.285767,1251794022460.9324,bitcoin,0.002774844781241681,-0.1131955535271919,0.0018397189274768078,63228.687850910705,,,,241.60835897546679,,345.95058391528437,0.0036477660978436292,60.40267215856908,
2024-04-28 02:04:35.961,63545.32419448401,16639453580.37898,1251848914067.8262,bitcoin,-0.00040238731691844,-0.028412092672397193,4.385035070386678e-05,63291.63779968856,,,,232.88520269282697,,300.72366245512967,0.0039389971196513475,59.589290764935384,
2024-04-28 03:03:31.921,63904.44488452921,13609935758.344664,1258662942644.2368,bitcoin,0.005651410148543645,-0.18206834782163062,0.005443171695751037,63408.73759534878,,,,214.72243353678851,,668.1336940548354,0.004754547521072457,66.4249079249402,
2024-04-28 04:04:10.291,63976.398730715206,17095266190.42584,1259773214261.4365,bitcoin,0.0011259599596868952,0.25608720672646923,0.000882104000668571,63465.81941815518,,,,279.8009934852056,,581.405676241804,0.005434958985290358,67.60720850904397,
2024-04-28 05:02:06.956,63835.324234657084,14055949185.43627,1256996498476.476,bitcoin,-0.0022051021760683964,-0.1777870535114412,-0.0022041394066220077,63522.99048909124,,,,292.0347461042088,,264.4199145496241,0.005750337595879811,62.928387085508206,
2024-04-28 06:03:28.057,63913.358394310904,13656932125.773695,1257983727451.6013,bitcoin,0.0012224291266536014,-0.028387770501902998,0.0007853872117558058,63584.66132719726,,,,303.8060061004075,,368.0341998268923,0.006028074673773478,64.39616769460021,
2024-04-28 07:01:26.063,63974.80555857782,11905104994.87822,1259745489325.4844,bitcoin,0.0009614134792890194,-0.12827384032973144,0.0014004647559726635,63659.64650943582,,,,297.6347498348718,,70.3606740486066,0.006060931928856114,65.55274857842723,
2024-04-28 08:04:23.280,63876.574451960674,16749124045.599226,1257812343369.872,bitcoin,-0.001535465497072952,0.40688587398473053,-0.0015345527902206335,63722.843901429,,,,265.02273783422254,,-99.8242787545314,0.005945196598028412,62.08083665815448,
2024-04-28 09:01:31.200,63720.98437868493,13600016587.944061,1254385873392.5051,bitcoin,-0.00243579237945446,-0.18801624783969417,-0.0027241503833448366,63771.31122025005,,,,203.28743557972643,,-114.3398559721536,0.005796820133852739,56.93697027586641,
2024-04-28 10:02:36.540,63718.59895253952,13234658334.265976,1253804341554.8816,bitcoin,-3.7435487989845306e-05,-0.026864544709597094,-0.0004635988414400938,63803.67181005665,,,,157.27653520279299,,-194.75944177138445,0.005767910032746509,56.85918426224513,244.80730281970318
2024-04-28 11:03:18.550,63639.18614471329,14452325576.045723,1253140278946.1633,bitcoin,-0.0012463049899351653,0.09200594462095579,-0.0005296381474438894,63810.499992517245,,,,147.20800314052946,,-335.61941386452963,0.005610322774400581,54.20427337401572,223.2190979501247
2024-04-28 12:04:23.284,63453.372003314435,14045855958.410704,1247344512784.9294,bitcoin,-0.002919807003444741,-0.028124858902205285,-0.004624993912180297,63801.30477340028,,,,167.13548794017385,,-423.20244864623965,0.005154292159979947,48.49807672214427,188.93867433159903
2024-04-28 13:03:33.620,63587.01913771487,16877799040.846327,1252114440058.499,bitcoin,0.002106225881793211,0.20162125333058434,0.0038240656247565674,63769.56219871885,,,,175.31336471345756,,-133.9652409700575,0.004180259339373145,52.38100199122615,170.58895516007033
2024-04-28 14:03:48.540,63749.136951512366,17034614605.416008,1255307715394.6282,bitcoin,0.002549542595264409,0.009291233068373872,0.002550306293073401,63746.83602079856,,,,159.54241189899327,,30.537998972846253,0.004157277916229338,56.65048776210032,167.20083605328546
2024-04-28 15:02:42.826,63588.07545086395,16782618691.739334,1250230118845.027,bitcoin,-0.0025264891157807945,-0.014793167882797498,-0.004044901889258989,63722.11114241924,,,,163.41684573042497,,-51.11069384933944,0.003960159468676384,51.69184275166649,149.79269327056682
2024-04-28 16:03:42.119,63527.723840450366,14086770354.007982,1249843815692.4263,bitcoin,-0.0009491026420546111,-0.16063335449897875,-0.0003089856393458934,63683.54768703319,,,,158.70486238923965,,74.35183713593142,0.0037919443815814502,49.92829232437382,129.63242224518035
2024-04-28 17:03:58.151,63659.52027758052,16323780797.730503,1253754370315.7263,bitcoin,0.0020746286685977555,0.1588022227597432,0.0031288346385371923,63652.01915893345,,,,121.3309468359017,,72.50113986564975,0.0034756849312926248,53.64740559247709,122.87372144370602
2024-04-28 18:01:53.144,63764.20569330989,15853111626.37969,1255138232074.3816,bitcoin,0.001644458130895421,-0.02883334303387919,0.001103774225175158,63640.78228306838,,,,101.86529941145203,,15.068741797520488,0.003138945954398431,56.41649123887681,124.52914604268153
2024-04-28 19:04:12.695,63929.925852941626,11358916201.635225,1258841969425.1921,bitcoin,0.0025989527796961287,-0.283489798763928,0.0029508601173668936,63661.676430494044,,,,135.88999918599987,,341.8504020776745,0.0027848634031609172,60.4449432757896,137.62683735389874
2024-04-28 20:04:03.121,63767.76688018336,12893708434.095871,1255681961236.8606,bitcoin,-0.0025365111971392684,0.13511784092919865,-0.0025102501069093064,63666.59322325843,,,,139.03160647745517,,240.04303973299102,0.0025210605277115996,55.08005483822465,133.38440579816233
2024-04-28 21:05:20.037,63665.54568045273,12928026997.433504,1253670474759.909,bitcoin,-0.001603023043330043,0.0026616518834008396,-0.0016019076000505228,63669.22917683238,,,,138.70374315081486,,6.025402872204722,0.0024621807237557676,51.949870848660865,120.38611550335918
2024-04-28 22:03:24.587,63625.17116862718,14857624452.57305,1252644886954.4307,bitcoin,-0.0006341658018325091,0.14925691720187562,-0.0008180680857740041,63686.409093363654,,,,118.10722467507857,,-139.03452468270552,0.0023953326336987133,50.723737397052474,105.60958950848726
2024-04-28 23:04:45.853,63137.88072577567,15786932978.594463,1243282482654.125,bitcoin,-0.00765876828150347,0.06254758484358347,-0.007474108901740384,63641.49525216974,,,,209.86141568532386,,-792.0451271659549,0.0031290904617422856,38.81599806140097,53.956839062717336
2024-04-29 00:00:50.298,63132.96539132659,16746684029.530266,1240724751365.882,bitcoin,-7.78507988007382e-05,0.06079401567341369,-0.002057240670505389,63579.87809615115,,,,259.363637671278,,-634.8014888567704,0.003556209462454355,38.71726273131934,12.481160733907018
2024-04-29 01:01:08.496,63226.07688419377,14303692222.811642,1245935179512.8145,bitcoin,0.0014748474476058426,-0.14587913657478546,0.004199503670089921,63543.67823948414,,,,282.33732260972295,,-439.4687962589596,0.003810321030063,41.74044206154719,-12.728566853205848
2024-04-29 02:01:28.115,63217.89808094208,14434902685.24353,1244530399428.5852,bitcoin,-0.00012935806956149154,0.009173188320050096,-0.0011274905045851602,63512.69566353331,63355.63452891642,,157.0611346168953,300.6859273896458,377.9640296679789,-407.2730876850983,0.003929022246241334,41.54656251038292,-32.98716317825165
2024-04-29 03:03:52.975,62686.48462173875,17577798575.38142,1234314452349.422,bitcoin,-0.008406060235076507,0.2177289281867345,-0.008208676207390075,63415.392097949145,63347.58920224065,,67.80289570849709,391.5915703767029,387.91125565385573,-451.3961040369177,0.004834531998019172,31.35555846939131,-90.87531757816032
2024-04-29 04:02:03.900,62479.23707222709,10315431431.478117,1233429565564.4502,bitcoin,-0.003306096214554466,-0.4131556697932931,-0.0007169054719302626,63286.89523584086,63345.30867801064,,-58.413442169781774,467.8195870288205,392.741535241926,-653.7283190994931,0.005928075231937894,28.426996667650755,-151.7262365980714
2024-04-29 05:03:05.664,62531.951670804905,18303741854.90453,1231654227367.4941,bitcoin,0.0008437138647654496,0.7744039089872321,-0.0014393510959368472,63147.09781762719,63337.25277307436,,-190.15495544717123,463.1672033748332,405.2661897598921,-694.1252133888629,0.006692245697397734,30.212431900425308,-193.46723096817004
2024-04-29 06:00:47.671,62417.64089893215,15489896704.610239,1228553922536.4966,bitcoin,-0.0018280378081678705,-0.1537305963228669,-0.0025171876668861337,63012.08521950206,63324.46816672634,,-312.38294722427963,458.9006209326595,423.9439079496028,-800.2571820099329,0.0074327848250783455,28.549283474552308,-233.08434247910918
2024-04-29 07:03:03.064,62185.2441394792,19581623424.11113,1222844233942.4033,bitcoin,-0.003723254453484648,0.2641545516751622,-0.004647487171181686,62864.05506540472,63308.18470312531,,-444.1296377205945,463.42137669466337,451.42877913520755,-501.2404822595563,0.008385408094071494,25.478515270993224,-280.00593096992816
2024-04-29 08:00:36.918,62358.86969191035,16648830555.76199,1227585823105.8997,bitcoin,0.0027920699650503256,-0.14977271316217589,0.003877508706247701,62737.42491773303,63295.852481471564,,-558.4275637385363,401.16454748267813,468.79158788811486,-120.36738031674031,0.008946672778480508,31.41399196655238,-299.72643707540556
2024-04-29 09:01:36.795,62403.99060765479,20387293241.501354,1227420374711.9395,bitcoin,0.0007235685311064444,0.2245480649958036,-0.00013477541923834213,62664.03590592094,63284.36478974967,,-620.3288838287335,386.63089803061024,483.5358609319286,-127.96106315011275,0.009275059290053313,32.90948427430585,-308.1619008641792
2024-04-29 10:00:31.690,62629.188181913276,21145209765.991657,1228660950491.7505,bitcoin,0.0036087047008634965,0.03717592696157679,0.001010717929545768,62613.6581849796,63278.39765002639,,-664.7394650467904,349.8081086222562,489.82911053345697,211.54728298112605,0.009180012764553084,39.947500041201394,-293.2945870727781
2024-04-29 11:04:51.874,62394.62149157186,17528217568.321945,1229138891170.1777,bitcoin,-0.003745325416962042,-0.17105492154951363,0.0003889931378024958,62530.512645717405,63266.798474069816,,-736.285828352411,279.89681008082886,503.83678083254335,209.37735209266248,0.009317822007106529,35.74167396473124,-297.01589102899743
2024-04-29 12:02:27.804,62236.95319549425,21006077200.102642,1226112217625.0466,bitcoin,-0.002526953322393388,0.19841490546455187,-0.002462434121053292,62432.41815717262,63252.915267416996,,-820.4971102443742,157.24473001894876,522.493693503476,-121.91649641610275,0.009549692649569699,33.21062000296206,-309.12417397491663
2024-04-29 13:01:58.302,62619.52475677046,21082715401.267105,1231073348972.172,bitcoin,0.006147016228035707,0.0036483823435671248,0.004046229436270643,62425.72217067579,63250.27712125434,,-824.5549505785457,146.26607980468347,525.4023428862843,215.53414911566506,0.0092742435326897,43.639837904863896,-284.56940872845735
